platform,listing_id,canonical_sku,brand,seller_id,captured_at,list_price,sale_price,currency,shipping_fee,rating_avg,review_count,sold_count_window,sales_rank,active_flag,seller_type,fulfillment_type
Amazon,B000NI5CWK,B000NI5CWK,Ancor,ATVPDKIKX0DER,2024-01-21 00:00:00.000,22.71,18.78,USD,0,4.7,353,123,15385,true,reseller,unknown
Amazon,B08JHHG53C,B08JHHG53C,BelugaDesign,A2QMVKJ21F8RL,2024-01-16 00:00:00.000,14.99,9.99,USD,0,4.2,174,101,29776,true,reseller,unknown
Amazon,B002Y27MRQ,B002Y27MRQ,Nature's Bounty,ATVPDKIKX0DER,2022-09-18 00:00:00.000,18.46,9.99,USD,0,4.6,12829,217,2360,false,reseller,unknown
Amazon,B000FAH6I4,B000FAH6I4,Tripp Lite,ASF0S1GFIHF5V,2022-09-15 00:00:00.000,0,222.99,USD,0,4.6,182,359,438,false,reseller,unknown
Amazon,B0CCW73KL3,B0CCW73KL3,PowerA,ATVPDKIKX0DER,2024-03-17 00:00:00.000,54.99,44,USD,0,4.4,410,100,2531,true,reseller,unknown
Amazon,B0932HMW1G,B0932HMW1G,ASLONG,A3IL8DIPPETPI4,2024-06-09 00:00:00.000,1.49990000000000002,1.49990000000000002,USD,0,4,185,82,61066,false,reseller,unknown
Amazon,B00ITPIG54,B00ITPIG54,LASCO,ATVPDKIKX0DER,2024-05-27 00:00:00.000,1.10300000000000001,1.10300000000000001,USD,0,4.3,421,500,22077,true,reseller,unknown
Amazon,B085HFPM9Z,B085HFPM9Z,GE,ATVPDKIKX0DER,2024-07-08 00:00:00.000,1.11800000000000001,1.11800000000000001,USD,0,4.7,13242,400,6901,true,reseller,unknown
Amazon,B0C5D3196C,B0C5D3196C,POSAID,A11V8NL31GSQY5,2024-07-09 00:00:00.000,2.99900000000000001,2.79900000000000001,USD,0,4.5,108,50,29778,false,reseller,unknown
Amazon,B08HVCT9P1,B08HVCT9P1,Hapinest,A11QOGNNSCNS05,2024-07-08 00:00:00.000,1.99900000000000001,1.69900000000000001,USD,0,4.5,4858,100,9181,true,reseller,unknown
Amazon,B00VJ53YT4,B00VJ53YT4,SkyBound,ATVPDKIKX0DER,2024-07-09 00:00:00.000,7.89899999999999901,7.89899999999999901,USD,0,4.6,1497,50,40596,true,reseller,unknown
Amazon,B00IK4TNXI,B00IK4TNXI,Eclipse Instant Hair Filler,A21SCNH56KCYVG,2022-09-18 00:00:00.000,0,34.99,USD,0,4.3,1222,98,33317,false,reseller,unknown
Amazon,B0793NMRJB,B0793NMRJB,kmucutie,A2TTWWNG52ZE3,2024-06-10 00:00:00.000,3.89900000000000001,3.69900000000000001,USD,0,4.6,1128,100,28000,true,reseller,unknown
Amazon,B00XIG5IV4,B00XIG5IV4,GearIT,A2IHZFOHOQ0WG8,2022-09-22 00:00:00.000,0,58.99,USD,0,4.8,1720,225,2075,false,reseller,unknown
Amazon,B007PBHBCW,B007PBHBCW,The Beistle Company,A1T21890X8RSV1,2023-08-09 00:00:00.000,9.99,8.69,USD,0,4.4,124,55,229016,false,reseller,unknown
Amazon,B09KTDVVLX,B09KTDVVLX,OVRUNS,A1B37JONWA489Y,2023-08-10 00:00:00.000,11.99,9.99,USD,0,4.6,1244,67,117870,true,reseller,unknown
Amazon,B0BBLY9PTQ,B0BBLY9PTQ,DriftAway,A16PT6EQJMN693,2023-10-13 00:00:00.000,32.99,27.99,USD,0,4.7,58,63,142522,true,reseller,unknown
Amazon,B0948S3DS9,B0948S3DS9,andy & natalie,AIW3ELUIMUT4F,2023-08-09 00:00:00.000,49.99,39.99,USD,0,4.4,2182,97,34937,true,reseller,unknown
Amazon,B003IHVN2G,B003IHVN2G,Codemasters,A2I500XCYZ6XXH,2023-08-19 00:00:00.000,44.99,44.99,USD,0,4.3,141,63,143585,false,reseller,unknown
Amazon,B07RGW5GRY,B07RGW5GRY,New Balance,ATVPDKIKX0DER,2023-08-01 00:00:00.000,0,69.79,USD,0,4.5,2561,139,10353,true,reseller,unknown
Amazon,B0784SSRZS,B0784SSRZS,Neewer,A28UJHQNAD0UAY,2024-05-14 00:00:00.000,9.71900000000000001,9.71900000000000001,USD,0,4.6,10286,100,15015,false,reseller,unknown
Amazon,B0BB7GVRM3,B0BB7GVRM3,GIHETKUT,A1WP6XZTWPB0UF,2024-05-14 00:00:00.000,1.69990000000000002,1.59990000000000002,USD,0,4.1,167,50,62702,true,reseller,unknown
Amazon,B00TXVMJ2Y,B00TXVMJ2Y,Golden Rabbit,A2NL9UUKFTRQH,2022-09-21 00:00:00.000,0,25.25,USD,0,4.7,46,63,144242,false,reseller,unknown
Amazon,B078JXHTWR,B078JXHTWR,Ambesonne,A257RQ85BTUV7H,2023-08-24 00:00:00.000,31.99,24.95,USD,0,4.5,534,45,440221,false,reseller,unknown
Amazon,B00YEJYSEM,B00YEJYSEM,FOGG,A15APWRK6P7LBV,2024-01-17 00:00:00.000,275,220,INR,0,4,29388,325,608,true,reseller,unknown
Amazon,B0B7QC7HP1,B0B7QC7HP1,Linksys,ATVPDKIKX0DER,2024-01-17 00:00:00.000,179.99,126.49,USD,0,4.3,117,112,21061,true,reseller,unknown
Amazon,B01EZ9WR34,B01EZ9WR34,O2COOL,AJ5IBHU2RIN49,2023-08-15 00:00:00.000,32.99,29.99,USD,0,4.5,7939,103,27887,true,reseller,unknown
Amazon,B07W58LMND,B07W58LMND,YSAGi,AMXZMXC6P9ZM4,2023-08-16 00:00:00.000,13.99,12.59,USD,0,4.7,41385,292,871,true,brand_owner,unknown
Amazon,B08N1KL9SM,B08N1KL9SM,Furnish my Place,ATVPDKIKX0DER,2023-08-16 00:00:00.000,290.95,269.98,USD,0,4.1,412,80,65689,true,reseller,unknown
Amazon,B085BC7FWM,B085BC7FWM,LOVEHANDLE,A14CUAZRE5I7N9,2023-05-18 00:00:00.000,0,24.95,USD,0,4.7,120,90,43629,true,reseller,unknown
Amazon,B00M2BFZIW,B00M2BFZIW,Georgia-Pacific,A3N68VK0DG90PV,2022-09-18 00:00:00.000,0,194.49,USD,0,4.8,3499,156,7052,false,reseller,unknown
Amazon,B09CFVYF22,B09CFVYF22,Clarks,AGCBFSJ4B9UIH,2023-08-01 00:00:00.000,0,45.05,USD,0,4.3,1728,41,624193,false,reseller,unknown
Amazon,B0CT2R7ZMT,B0CT2R7ZMT,ZeroPone,A2QK881F10GXG1,2024-06-15 00:00:00.000,1.05990000000000002,1.05990000000000002,USD,0,4.5,65,50,12430,true,reseller,unknown
Amazon,B00DQYS93M,B00DQYS93M,Sanuk,ATVPDKIKX0DER,2023-08-09 00:00:00.000,0,55.46,USD,0,4.5,2812,74,84264,true,reseller,unknown
Amazon,B08J9531QT,B08J9531QT,Amazon Essentials,ATVPDKIKX0DER,2023-11-19 00:00:00.000,24.9,19.9,USD,0,4.4,2886,363,420,true,reseller,unknown
Amazon,B08HYP268Z,B08HYP268Z,Patelai,A12L6H3K9WFNTO,2024-05-27 00:00:00.000,8.99000000000000000,8.99000000000000000,USD,0,4.2,835,200,19285,true,reseller,unknown
Amazon,B09WH81WZP,B09WH81WZP,MiYang,AR7H1RL9GCUCS,2023-08-09 00:00:00.000,0,35.55,USD,0,4.2,7287,111,21936,true,reseller,unknown
Amazon,B0BT7B7P5T,B0BT7B7P5T,SkinInspired,AUBGCKX48H79V,2024-01-17 00:00:00.000,1799,170,INR,0,4.6,18,84,55998,true,reseller,unknown
Amazon,B01CS6V0SE,B01CS6V0SE,World Traveler,A3K90JHFOGRITA,2023-08-16 00:00:00.000,38.39,34.43,USD,0,4.6,415,50,320630,false,reseller,unknown
Amazon,B00D149A44,B00D149A44,Valeo,A1COIXT69Y8KR,2022-09-26 00:00:00.000,0,41.34,USD,0,4.4,2254,52,269238,false,reseller,unknown
Amazon,B0CCF3XQ57,B0CCF3XQ57,TENLLEY,ACP0SQH19RH10,2024-05-27 00:00:00.000,2.94900000000000001,1.94900000000000001,USD,0,4,194,200,44278,true,reseller,unknown
Amazon,B08R8FRW53,B08R8FRW53,Cuby,A3MIKMX41Y3PFG,2024-04-29 00:00:00.000,1.99900000000000001,19.99,USD,0,4.2,1174,50,21363,true,reseller,unknown
Amazon,B0CB5CB7PK,B0CB5CB7PK,KANDENT,A2KOTYHU6JDT4X,2024-06-11 00:00:00.000,4.99900000000000001,4.99900000000000001,USD,0,4.3,207,200,8844,true,reseller,unknown
Amazon,B091BXT9C6,B091BXT9C6,LOVEVOOK,A2HD03YRNPP9UN,2022-10-12 00:00:00.000,56.99,29.59,USD,0,4.6,1505,79,69322,false,reseller,unknown
Amazon,B08RYLKT9Y,B08RYLKT9Y,YiHICO,A7SF3J7ZWSSX7,2023-11-19 00:00:00.000,329.99,309.99,USD,0,4.7,93,75,82789,true,reseller,unknown
Amazon,B088CTW44F,B088CTW44F,Seagate,ARA1ZW7ZHL5MQ,2022-10-07 00:00:00.000,0,95.03,USD,0,4.6,2005,316,669,false,reseller,unknown
Amazon,B08N1KG4M7,B08N1KG4M7,Furnish my Place,A01387362AYYMVE53153X,2022-10-14 00:00:00.000,0,158.95,USD,0,4.3,324,73,90359,false,reseller,unknown
Amazon,B09CQB6FZF,B09CQB6FZF,FYORR,A15749ETOCSVUC,2024-01-16 00:00:00.000,165,99,INR,0,3.8,69,190,3681,true,reseller,unknown
Amazon,B0CPBK1YGN,B0CPBK1YGN,KINOWJI,ACKYXRDI4KSYB,2024-03-03 00:00:00.000,25.99,19.99,USD,0,3.2,10,100,30,true,reseller,unknown
Amazon,B00UBV4PL8,B00UBV4PL8,La Flora Organics,A2ZA2SMHG5DDNQ,2024-01-17 00:00:00.000,195,175,INR,0,3.9,8,56,220855,false,reseller,unknown
Amazon,B09KC3KT1J,B09KC3KT1J,Kissonic,A1AGKLLM3L94XD,2023-08-24 00:00:00.000,34.95,26.98,USD,0,4.5,508,70,101676,true,reseller,unknown
Amazon,B079TY3V1S,B079TY3V1S,Casio,AFH5EABP7E3FY,2024-01-16 00:00:00.000,35.95,32.99,USD,0,4.6,129,44,484690,false,reseller,unknown
Amazon,B019310290,B019310290,Top Trumps,A12NTYNRXW6BWG,2022-09-20 00:00:00.000,0,9.90,USD,0,4.5,567,72,92204,false,reseller,unknown
Amazon,B00C4ZT9EM,B00C4ZT9EM,Camco,ATVPDKIKX0DER,2022-09-17 00:00:00.000,33.99,23.12,USD,0,4.4,2667,140,10211,false,reseller,unknown
Amazon,B0064U0DYS,B0064U0DYS,Sanita,A36M48BBTNHG64,2023-08-02 00:00:00.000,120,93.39,USD,0,4.1,447,36,925119,false,reseller,unknown
Amazon,B015RWPR30,B015RWPR30,Whirlpool Parts and Accessories,A1Y8O3H17CH952,2023-08-15 00:00:00.000,61.38,52.11,USD,0,4.8,421,44,462800,false,reseller,unknown
Amazon,B07TN6YT2P,B07TN6YT2P,Anziner,A37H0GPFNLOJ5U,2024-01-15 00:00:00.000,9.99,6.99,USD,0,4.6,5061,115,19670,true,reseller,unknown
Amazon,B07PPLX2L5,B07PPLX2L5,SMARTSTANDARD,A1TUEZAEMIJGDS,2024-02-04 00:00:00.000,179.99,169.99,USD,0,4.4,1743,100,31373,true,reseller,unknown
Amazon,B0B5DM42BQ,B0B5DM42BQ,GPATIO,A3K1R6O2PZ6DMJ,2024-03-03 00:00:00.000,37.99,37.99,USD,0,4.7,1169,500,10048,true,reseller,unknown
Amazon,B08JMD4LMM,B08JMD4LMM,adidas,ATVPDKIKX0DER,2023-08-09 00:00:00.000,75,53,USD,0,4.5,8515,259,1292,true,reseller,unknown
Amazon,B004I5NVFY,B004I5NVFY,Carhartt Sportswear - Mens,ATVPDKIKX0DER,2023-08-10 00:00:00.000,44.99,39.99,USD,0,4.5,18301,191,3589,true,reseller,unknown
Amazon,B0BWDZM56Q,B0BWDZM56Q,Towallmark,ATVPDKIKX0DER,2024-02-04 00:00:00.000,44.99,44.99,USD,0,2.5,2,79,69021,false,reseller,unknown
Amazon,B0BTBTQ1XB,B0BTBTQ1XB,Koumyou,AH1LGEHHBSNDL,2024-06-10 00:00:00.000,7.99000000000000000,7.99000000000000000,USD,0,4.7,139,300,12365,true,reseller,unknown
Amazon,B093BL5Y99,B093BL5Y99,LEM,A26ET22S8YBZUH,2023-08-23 00:00:00.000,39.99,35.24,USD,0,4.6,2232,68,109860,false,reseller,unknown
Amazon,B00WEVLGEW,B00WEVLGEW,VersionTECH.,A3JYODG1N7JTWY,2022-09-22 00:00:00.000,0,11.99,USD,0,4.6,10918,154,7424,false,reseller,unknown
Amazon,B09H616MGV,B09H616MGV,UULMBUJ,A1NJ0WD84T9G5T,2023-08-15 00:00:00.000,22.99,19.99,USD,0,3.8,595,79,67809,true,reseller,unknown
Amazon,B095VPP5YK,B095VPP5YK,Steve Madden,A2NEM58BFPMEIL,2023-08-02 00:00:00.000,0,75.96,USD,0,3.9,873,65,127818,false,reseller,unknown
Amazon,B094TJ5FBF,B094TJ5FBF,Sony,AXCB29L39I26U,2024-07-08 00:00:00.000,389,389,USD,0,4.6,2376,50,1996,false,reseller,unknown
Amazon,B0B2X3DH8Q,B0B2X3DH8Q,Skechers,A2NEM58BFPMEIL,2023-10-07 00:00:00.000,79.95,75.99,USD,0,4.5,7606,122,16108,true,reseller,unknown
Amazon,B07DNX2LBX,B07DNX2LBX,HOSSIAN,A30LEPT5GW6IZT,2023-05-21 00:00:00.000,13.49,10.99,USD,0,4.3,6591,112,21285,true,reseller,unknown
Amazon,B08DVVYW3S,B08DVVYW3S,Stone Lain,ATVPDKIKX0DER,2024-03-17 00:00:00.000,119.99,119.99,USD,0,4.2,1636,50,28297,true,reseller,unknown
Amazon,B00V0EY556,B00V0EY556,BCW,A3K3MFCYLEESH8,2024-03-17 00:00:00.000,6.99,5.51,USD,0,4.7,306,70,101866,true,brand_owner,unknown
Amazon,B08B1HXYPV,B08B1HXYPV,KGORGE,AMDVGBP49NHE5,2023-08-23 00:00:00.000,20.95,18.95,USD,0,4.4,2194,123,15467,true,reseller,unknown
Amazon,B00NPA2WEY,B00NPA2WEY,All Good Makes Everything Better,A144RXPNLGY12N,2023-08-23 00:00:00.000,15.99,13.59,USD,0,4.6,486,79,68604,true,reseller,unknown
Amazon,B09QM9K9ZR,B09QM9K9ZR,CaseBuy,A1LIDGY85TKMI3,2023-11-19 00:00:00.000,15.99,14.95,USD,0,4.5,173,214,2453,true,reseller,unknown
Amazon,B008NMOKIK,B008NMOKIK,SKL Home,ATVPDKIKX0DER,2023-08-23 00:00:00.000,24.99,15.69,USD,0,4.5,1104,67,115536,true,reseller,unknown
Amazon,B09X56FJY7,B09X56FJY7,WINGBO,A8ZGEU9IICUKG,2023-08-22 00:00:00.000,349.99,314.99,USD,0,4.4,212,144,9188,true,reseller,unknown
Amazon,B081R3Z7QM,B081R3Z7QM,Armitron Sport,ATVPDKIKX0DER,2023-08-03 00:00:00.000,0,18.75,USD,0,4.5,932,60,174105,true,reseller,unknown
Amazon,B07K7FQGVJ,B07K7FQGVJ,GBC,A2Q0LFOYPU2GUE,2022-10-02 00:00:00.000,0,3479.00,USD,0,5,2,52,273811,false,reseller,unknown
Amazon,B0B5RK55RD,B0B5RK55RD,Yulejo,A1L2D0JXJ1KQ2,2024-01-17 00:00:00.000,12.99,7.99,USD,0,4.3,68,98,33438,true,reseller,unknown
Amazon,B01LMP2MG6,B01LMP2MG6,GU Energy,ATVPDKIKX0DER,2022-09-22 00:00:00.000,62.40,48.99,USD,0,4.7,966,119,17300,false,reseller,unknown
Amazon,B0BD5JCZH3,B0BD5JCZH3,M-AUTO,ATVPDKIKX0DER,2024-06-10 00:00:00.000,1.51990000000000002,1.51990000000000002,USD,0,3.2,131,50,46123,true,reseller,unknown
Amazon,B009W7LW4U,B009W7LW4U,DEMETER,A2RZTH94F29GDO,2024-06-10 00:00:00.000,15,1.35000000000000001,USD,0,4.1,288,100,87530,true,reseller,unknown
Amazon,B09Y69LVTS,B09Y69LVTS,SAYONEYES,A1QKRAULZRJ1NU,2024-07-08 00:00:00.000,1.69700000000000001,1.69700000000000001,USD,0,4.6,1166,50,34705,true,reseller,unknown
Amazon,B087WV6FXB,B087WV6FXB,CIVIVI,AME6GYOHPQD9T,2023-09-11 00:00:00.000,56.2,33.43,USD,0,4.7,400,52,267336,false,reseller,unknown
Amazon,B07YNNJGNP,B07YNNJGNP,Ambesonne,A257RQ85BTUV7H,2023-08-23 00:00:00.000,38.99,29.95,USD,0,4.3,286,52,280436,false,reseller,unknown
Amazon,B00KBZQEAE,B00KBZQEAE,Hanes Men's Athletic Child Code,ATVPDKIKX0DER,2023-11-17 00:00:00.000,23,13.8,USD,0,4.5,37,31,1580452,true,reseller,unknown
Amazon,B0C73CBMKT,B0C73CBMKT,be studied,AYPNRSVUU77X7,2024-04-15 00:00:00.000,69.99,69.99,USD,0,4.4,11,50,310172,true,reseller,unknown
Amazon,B0936TTCL4,B0936TTCL4,SWOMOG,A1K7ZDLF4PUEFU,2023-08-09 00:00:00.000,0,29.99,USD,0,4.5,19937,158,6719,true,reseller,unknown
Amazon,B079C73NXT,B079C73NXT,Ergodyne,ATVPDKIKX0DER,2024-04-29 00:00:00.000,4.76500000000000001,34.4,USD,0,4.4,67,46,404750,true,reseller,unknown
Amazon,B08CGC63WH,B08CGC63WH,Merrell,A3E9SVC4GWPUCM,2023-08-02 00:00:00.000,0,104.99,USD,0,4.1,792,117,18404,false,reseller,unknown
Amazon,B0B3WVR4VQ,B0B3WVR4VQ,QBLEEV,A3V2BOI82YC1OS,2024-04-29 00:00:00.000,4.09900000000000001,3.59900000000000001,USD,0,4.5,2627,90,44701,true,reseller,unknown
Amazon,B07VY2XQ49,B07VY2XQ49,Propét,AH1YFAUS3NHX2,2023-08-01 00:00:00.000,0,59.96,USD,0,4.2,365,72,93797,false,reseller,unknown
Amazon,B07WC69B2M,B07WC69B2M,Acorn,ATVPDKIKX0DER,2023-08-01 00:00:00.000,0,35.54,USD,0,4.4,517,49,344268,true,reseller,unknown
Amazon,B09WD4QYFM,B09WD4QYFM,seceles,A1WRMFSA09UFIP,2024-04-29 00:00:00.000,3.19900000000000001,31.99,USD,0,4.5,222,111,22131,true,reseller,unknown
Amazon,B08F2Z6RJB,B08F2Z6RJB,Razer,A1AT2TDCUHREG8,2022-10-08 00:00:00.000,0,58.20,USD,0,4.7,14407,185,4004,false,reseller,unknown
Amazon,B01CDGCQG4,B01CDGCQG4,Hunter Fan Company,ATVPDKIKX0DER,2024-04-30 00:00:00.000,1.99990000000000002,157.01,USD,0,4.7,1419,50,35526,true,reseller,unknown
Amazon,B09KXCVYQ6,B09KXCVYQ6,HERCULES,A37XTHX7ZK0A3P,2024-06-10 00:00:00.000,9.99000000000000000,6.99000000000000000,USD,0,4.6,428,100,3665,true,reseller,unknown
Amazon,B095J8HH5M,B095J8HH5M,Champion,ATVPDKIKX0DER,2023-05-19 00:00:00.000,0,18.25,USD,0,4.6,3895,76,78445,true,reseller,unknown
Amazon,B06WD8ZDCP,B06WD8ZDCP,Scarecrow,A3NEXD6QH5SCIJ,2022-09-25 00:00:00.000,0,17.99,USD,0,4.3,3255,143,9394,false,reseller,unknown
Amazon,B0892S4L29,B0892S4L29,Cressi,A34V3O18ZYGJY,2024-01-16 00:00:00.000,79.97,62.95,USD,0,4.4,53,69,106645,false,reseller,unknown
Amazon,B08X9FK4RB,B08X9FK4RB,Kelty,ATVPDKIKX0DER,2024-06-10 00:00:00.000,1.29950000000000002,1.29950000000000002,USD,0,4.8,1957,300,3522,true,reseller,unknown
Amazon,B003C5RKE4,B003C5RKE4,Precision Pet Products,ATVPDKIKX0DER,2023-08-24 00:00:00.000,52.87,52.87,USD,0,4.6,4255,145,8925,true,reseller,unknown
Amazon,B0842TJVCW,B0842TJVCW,Propet,ATVPDKIKX0DER,2023-08-24 00:00:00.000,69.95,24.29,USD,0,4,222,47,379829,false,reseller,unknown
Amazon,B09C8K67W6,B09C8K67W6,HANSGO,A8A1WPD6VSRQD,2023-10-08 00:00:00.000,8.99,6.99,USD,0,4.8,2122,116,19081,true,reseller,unknown
Amazon,B07QF66C9Q,B07QF66C9Q,S H STOCK HARBOR,ADEGIHIVFCA3C,2022-10-01 00:00:00.000,0,19.95,USD,0,4.3,220,78,72155,false,reseller,unknown
Amazon,B096VXXDKJ,B096VXXDKJ,Glamorise,ATVPDKIKX0DER,2023-05-29 00:00:00.000,56.00,42.00,USD,0,4.1,624,87,49581,false,reseller,unknown
Amazon,B07Q7ZBZ4M,B07Q7ZBZ4M,RIKIMARU,A3LDFWK7K1V318,2024-05-27 00:00:00.000,1.69800000000000001,1.29800000000000001,USD,0,4.4,5276,100,3127,true,reseller,unknown
Amazon,B0B17FS4ZW,B0B17FS4ZW,POWERTEC,ATVPDKIKX0DER,2024-02-04 00:00:00.000,169.99,135.99,USD,0,4.4,34,103,27856,true,reseller,unknown
Amazon,B09ZBM2MLY,B09ZBM2MLY,SAMSUNG,ATVPDKIKX0DER,2024-01-16 00:00:00.000,124.46,124.46,USD,0,4.3,240,93,39446,true,reseller,unknown
Amazon,B0BK86535M,B0BK86535M,YSCare,A3DVLP6BRVN47S,2024-06-10 00:00:00.000,25,1.79900000000000001,USD,0,4.7,153,500,12764,true,reseller,unknown
Amazon,B08QGM47L2,B08QGM47L2,Binami,A315MWRK1VTZY,2023-08-24 00:00:00.000,6.99,5.99,USD,0,4,183,38,770363,true,reseller,unknown
Amazon,B08LNZVH7K,B08LNZVH7K,JONATHAN Y,ATVPDKIKX0DER,2023-08-24 00:00:00.000,112,38.16,USD,0,4.5,139,58,186824,false,reseller,unknown
Amazon,B0BLGNQ2ZG,B0BLGNQ2ZG,Zhanmai,AE8CCHR9B9C8Z,2024-04-15 00:00:00.000,35.99,35.99,USD,0,4.6,35,50,72206,true,reseller,unknown
Amazon,B09WR6Z67Z,B09WR6Z67Z,Owin,A3UHELPXXHOM1Y,2023-08-10 00:00:00.000,16.99,15.99,USD,0,4.2,1930,88,47560,true,brand_owner,unknown
Amazon,B0051UPEMS,B0051UPEMS,Heatshield Products,A3FT3NRVQ52555,2024-02-04 00:00:00.000,153.58,133.99,USD,0,4.7,89,49,329976,false,reseller,unknown
Amazon,B00CEHFC96,B00CEHFC96,Krylon,A2IS33W5TYABSK,2023-08-22 00:00:00.000,42.16,34.29,USD,0,4.3,875,61,160022,false,reseller,unknown
Amazon,B07BFP4PZ7,B07BFP4PZ7,KOH KOH,A2RVT36TDZCMRJ,2023-08-10 00:00:00.000,59.95,39.95,USD,0,3.9,921,77,75111,false,reseller,unknown
Amazon,B0018AG0RS,B0018AG0RS,Creative Converting,A1ANXWTCHV9PU4,2023-08-23 00:00:00.000,8.65,7.69,USD,0,4.7,252,58,185805,true,reseller,unknown
Amazon,B07WX7ZFX4,B07WX7ZFX4,Ambesonne,A257RQ85BTUV7H,2023-08-22 00:00:00.000,32.99,29.95,USD,0,4.5,365,56,216176,false,reseller,unknown
Amazon,B0789XSG38,B0789XSG38,BOBO BIRD,A2GS2EL84QLTOA,2023-08-16 00:00:00.000,80.99,39.99,USD,0,4.4,493,43,536834,true,reseller,unknown
Amazon,B01L1BYSUO,B01L1BYSUO,Steve Madden,AH1YFAUS3NHX2,2023-08-09 00:00:00.000,55.99,53.01,USD,0,4.5,249,50,312523,true,reseller,unknown
Amazon,B0CFQJJXZK,B0CFQJJXZK,BAMBOOTRAY,A1D4E5VZFJTG5G,2024-01-21 00:00:00.000,29.99,21.98,USD,0,4.3,72,60,171291,true,reseller,unknown
Amazon,B0CHP3XNVD,B0CHP3XNVD,COCOMOON,AMRU9NRJJ9EAO,2024-01-21 00:00:00.000,32.99,14.99,USD,0,4.3,98,117,18285,true,reseller,unknown
Amazon,B08J8GVXP8,B08J8GVXP8,Cook N Home,ATVPDKIKX0DER,2023-08-16 00:00:00.000,39.99,33.99,USD,0,4.7,2331,117,18486,true,reseller,unknown
Amazon,B09P88G1PJ,B09P88G1PJ,ROYMADE,A1COOS9SVX27NM,2024-01-21 00:00:00.000,16.88,13.99,USD,0,4.5,93,113,20444,true,reseller,unknown
Amazon,B00IK5UHK0,B00IK5UHK0,TropiClean,AZLEWEBSPAY9I,2022-09-26 00:00:00.000,20.99,19.99,USD,0,4.4,22794,377,373,false,reseller,unknown
Amazon,B0BZSBGD3B,B0BZSBGD3B,Bedsure,A3JT894RR69MTC,2024-01-21 00:00:00.000,64.99,39.99,USD,0,4.4,1513,259,1299,true,reseller,unknown
Amazon,B0C5J54Q7D,B0C5J54Q7D,Hansleep,A9P7WY02EYSEE,2024-01-21 00:00:00.000,32.99,26.99,USD,0,4.6,6124,175,4836,true,reseller,unknown
Amazon,B01MSNQI84,B01MSNQI84,Supershieldz,A279LIVC2BRR8I,2023-05-27 00:00:00.000,0,7.99,USD,0,4.5,252,190,3647,false,reseller,unknown
Amazon,B015G94Q54,B015G94Q54,Adagio Teas,ALVTCB5W0Q3G2,2022-09-20 00:00:00.000,0,22.99,USD,0,4.7,6062,136,11072,false,reseller,unknown
Amazon,B0BTSP7RJW,B0BTSP7RJW,KEOMUD,A2DBG4OA7BIMGW,2023-10-06 00:00:00.000,24.97,19.99,USD,0,4.4,302,115,19316,false,reseller,unknown
Amazon,B00G7QRJKK,B00G7QRJKK,Simple Designs,ATVPDKIKX0DER,2024-01-16 00:00:00.000,39.99,22.24,USD,0,4.5,2578,110,22552,true,reseller,unknown
Amazon,B09G6WF1GS,B09G6WF1GS,ACO perfumes,A3R27ZGXMIF7JO,2024-01-15 00:00:00.000,320,310,INR,0,3.7,264,93,39934,true,reseller,unknown
Amazon,B0CGDF3Z4G,B0CGDF3Z4G,Comfort,A15APWRK6P7LBV,2024-01-15 00:00:00.000,1100,770,INR,0,4.2,844,247,1519,true,reseller,unknown
Amazon,B07MM2T9NV,B07MM2T9NV,Avant Grub,A2W48U3XUS6VVO,2024-04-30 00:00:00.000,1.19900000000000001,11.99,USD,0,4.3,2957,50,16889,true,reseller,unknown
Amazon,B08KG1TJ4R,B08KG1TJ4R,NIID,A3PRCTS1EYPJ0Q,2022-10-11 00:00:00.000,0,99.99,USD,0,4.3,103,168,5458,false,reseller,unknown
Amazon,B018KV9N4O,B018KV9N4O,Bach,A2EJCTH67GJMT3,2022-09-20 00:00:00.000,19.99,16.99,USD,0,4.7,6859,175,4844,false,reseller,unknown
Amazon,B08SMMWPCJ,B08SMMWPCJ,WILSON,A2CFHVUH63IJ53,2024-02-18 00:00:00.000,179,109.99,USD,0,4.5,25,93,39827,false,reseller,unknown
Amazon,B00QTIMWLM,B00QTIMWLM,Goddess,A2WPW732OS1QP,2023-10-07 00:00:00.000,52,41.36,USD,0,4.4,2590,63,147979,false,reseller,unknown
Amazon,B0B9X8N136,B0B9X8N136,Restlrious,A8MVMPYGNE9P6,2024-03-17 00:00:00.000,129.99,129.99,USD,0,3.4,34,81,62075,true,reseller,unknown
Amazon,B07WWN97S7,B07WWN97S7,Razer,A2N7XPK95JINY6,2023-08-16 00:00:00.000,99.99,93.95,USD,0,4.4,6335,66,121831,true,reseller,unknown
Amazon,B0BXWV1BZ7,B0BXWV1BZ7,GOTRUTH,A2JM5RDT2EGQ2I,2024-01-21 00:00:00.000,34.99,31.99,USD,0,4.3,93,84,55868,true,reseller,unknown
Amazon,B09PNSHSGS,B09PNSHSGS,The Children's Place,ATVPDKIKX0DER,2023-08-08 00:00:00.000,39.95,24,USD,0,4.6,10899,259,1302,true,reseller,unknown
Amazon,B002NQVHRY,B002NQVHRY,Greenlee,ATVPDKIKX0DER,2024-01-16 00:00:00.000,29.7,26.19,USD,0,4,27,48,359415,false,reseller,unknown
Amazon,B07RQKXS98,B07RQKXS98,COMOWARE,A1NXWV1OIITOXD,2024-04-29 00:00:00.000,3.99900000000000001,35.99,USD,0,4.2,886,100,57532,true,reseller,unknown
